pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_met,st_meterr1,st_meterr2,st_metlim
0,1.160,0.230,-0.230,0,1.65000,,,0,5.810000,,,0,-0.105,0.012,-0.012,0
0,1.160,0.540,-0.190,0,1.65000,,,0,5.810000,,,0,0.030,0.125,-0.173,0
0,1.160,0.160,-0.120,0,1.65000,,,0,5.810000,,,0,0.010,0.085,-0.090,0
0,1.160,0.100,-0.080,0,1.65000,,,0,5.810000,,,0,-0.040,0.152,-0.164,0
0,1.160,,,0,1.65000,,,0,5.810000,,,0,-0.240,0.300,-0.300,0
0,1.155,,,0,1.63000,,,0,5.810000,,,0,-0.160,0.300,-0.300,0
0,1.160,0.120,-0.120,0,1.65000,,,0,5.810000,,,0,-0.230,0.110,-0.166,0
0,1.160,0.190,-0.190,0,1.65000,,,0,5.810000,,,0,0.397,0.026,-0.026,0
0,1.180,,,0,1.74000,0.23000,-0.23000,0,5.820000,,,0,-0.080,0.080,-0.080,0
0,1.170,,,0,1.70000,0.20000,-0.20000,0,5.830000,,,0,-0.088,0.074,-0.074,0
0,1.163,0.051,-0.049,0,1.67000,,,0,5.830000,,,0,-0.051,0.235,-0.235,0
0,1.262,,,0,2.13000,,,0,5.830000,,,0,-0.046,0.042,-0.042,0
0,1.260,,,0,2.12000,,,0,5.830000,,,0,0.034,0.032,-0.032,0
0,1.165,,,0,1.68000,,,0,5.840000,,,0,-0.180,0.300,-0.300,0
0,1.160,,,0,1.66000,0.18000,-0.18000,0,5.840000,,,0,,,,
0,1.260,0.110,-0.090,0,2.13000,,,0,5.850000,,,0,-0.180,0.060,-0.060,0
0,1.260,0.080,-0.070,0,2.13000,,,0,5.850000,,,0,0.010,0.163,-0.172,0
0,1.260,0.250,-0.250,0,2.13000,,,0,5.850000,,,0,-0.207,0.013,-0.013,0
0,1.260,0.230,-0.140,0,2.13000,,,0,5.850000,,,0,0.040,0.137,-0.171,0
0,1.260,0.520,-0.240,0,2.13000,,,0,5.850000,,,0,0.040,0.130,-0.161,0
0,1.260,0.670,-0.670,0,2.13000,,,0,5.850000,,,0,0.030,0.132,-0.149,0
0,1.167,,,0,1.69000,,,0,5.850000,,,0,0.140,0.150,-0.150,0
0,1.260,0.090,-0.090,0,2.13000,,,0,5.850000,,,0,0.151,0.033,-0.033,0
0,1.260,0.050,-0.050,0,2.13000,,,0,5.850000,,,0,-0.010,0.100,-0.108,0
0,1.180,,,0,1.75000,0.25000,-0.40000,0,5.850000,,,0,-0.520,0.010,-0.010,0
0,1.170,,,0,1.71000,0.24000,-0.24000,0,5.870000,,,0,-0.090,0.160,-0.160,0
0,1.170,0.280,-0.110,0,1.71000,,,0,5.870000,,,0,-0.030,0.135,-0.183,0
0,1.170,0.670,-0.670,0,1.71000,,,0,5.870000,,,0,0.160,0.150,-0.150,0
0,1.170,0.620,-0.620,0,1.71000,,,0,5.870000,,,0,-0.010,0.144,-0.167,0
0,1.170,0.080,-0.080,0,1.71000,,,0,5.870000,,,0,-0.100,0.109,-0.098,0
0,1.170,0.140,-0.110,0,1.71000,,,0,5.870000,,,0,-0.140,0.117,-0.120,0
0,1.170,0.060,-0.060,0,1.71000,,,0,5.870000,,,0,,,,
0,1.176,0.057,-0.044,0,1.74000,,,0,5.880000,,,0,0.119,0.080,-0.075,0
0,1.176,,,0,1.74000,,,0,5.880000,,,0,0.060,0.150,-0.150,0
0,1.180,0.200,-0.110,0,1.76000,,,0,5.890000,,,0,0.240,0.075,-0.077,0
0,1.180,0.220,-0.120,0,1.76000,,,0,5.890000,,,0,-0.020,0.139,-0.180,0
0,1.180,0.160,-0.120,0,1.76000,,,0,5.890000,,,0,-0.130,0.116,-0.117,0
0,1.180,0.250,-0.130,0,1.76000,,,0,5.890000,,,0,-0.010,0.137,-0.186,0
0,1.180,0.090,-0.080,0,1.76000,,,0,5.890000,,,0,-0.030,0.201,-0.178,0
0,1.180,0.090,-0.090,0,1.76000,,,0,5.890000,,,0,-0.060,0.158,-0.166,0
0,1.180,0.070,-0.110,0,1.76000,,,0,5.890000,,,0,0.200,0.106,-0.390,0
0,1.180,0.060,-0.090,0,1.76000,,,0,5.890000,,,0,-0.080,0.159,-0.160,0
0,1.180,,,0,1.76000,,,0,5.890000,,,0,0.140,0.150,-0.150,0
0,1.184,,,0,1.78000,,,0,5.890000,,,0,-0.020,0.300,-0.300,0
0,1.180,,,0,1.76000,,,0,5.890000,,,0,0.100,0.150,-0.150,0
0,1.180,0.080,-0.080,0,1.76000,,,0,5.890000,,,0,-0.100,0.109,-0.098,0
0,1.180,0.620,-0.620,0,1.76000,,,0,5.890000,,,0,0.140,0.150,-0.150,0
0,1.180,0.090,-0.050,0,1.76000,,,0,5.890000,,,0,0.150,0.148,-0.160,0
0,1.170,,,0,1.72000,0.61800,-0.72500,0,5.900000,,,0,-0.100,0.040,-0.040,0
0,1.190,0.140,-0.140,0,1.81000,,,0,5.900000,,,0,-0.120,0.180,-0.180,0
0,1.190,0.170,-0.080,0,1.81000,,,0,5.900000,,,0,0.050,0.128,-0.152,0
0,1.190,0.130,-0.100,0,1.81000,,,0,5.900000,,,0,0.130,0.076,-0.083,0
0,1.190,0.200,-0.110,0,1.81000,,,0,5.900000,,,0,-0.020,0.084,-0.096,0
0,1.190,0.090,-0.080,0,1.81000,,,0,5.900000,,,0,-0.010,0.092,-0.097,0
0,1.190,0.250,-0.140,0,1.81000,,,0,5.900000,,,0,-0.010,0.149,-0.169,0
0,1.190,0.080,-0.120,0,1.81000,,,0,5.900000,,,0,-0.160,0.161,-0.235,0
0,1.190,0.240,-0.240,0,1.81000,,,0,5.900000,,,0,0.021,0.013,-0.013,0
0,1.190,0.560,-0.560,0,1.81000,,,0,5.900000,,,0,-0.070,0.152,-0.178,0
0,1.190,0.240,-0.240,0,1.81000,,,0,5.900000,,,0,-0.060,0.106,-0.104,0
0,1.190,0.040,-0.040,0,1.81000,,,0,5.900000,,,0,-0.040,0.103,-0.100,0
0,1.190,0.110,-0.090,0,1.81000,,,0,5.900000,,,0,0.260,0.068,-0.065,0
0,1.250,0.200,-0.140,0,2.10000,,,0,5.910000,,,0,-0.240,0.080,-0.080,0
0,1.250,0.240,-0.090,0,2.10000,,,0,5.910000,,,0,-0.060,0.080,-0.090,0
0,1.250,0.030,-0.090,0,2.10000,,,0,5.910000,,,0,0.060,0.099,-0.097,0
0,1.250,0.090,-0.080,0,2.10000,,,0,5.910000,,,0,-0.090,0.163,-0.174,0
0,1.250,0.090,-0.080,0,2.10000,,,0,5.910000,,,0,0.050,0.136,-0.140,0
0,1.250,0.220,-0.110,0,2.10000,,,0,5.910000,,,0,-0.030,0.134,-0.173,0
0,1.250,0.190,-0.190,0,2.10000,,,0,5.910000,,,0,-0.020,0.099,-0.106,0
0,1.250,0.090,-0.090,0,2.10000,,,0,5.910000,,,0,0.050,0.104,-0.102,0
0,1.250,0.140,-0.140,0,2.10000,,,0,5.910000,,,0,-0.280,0.100,-0.100,0
0,1.250,0.220,-0.220,0,2.10000,,,0,5.910000,,,0,0.079,0.011,-0.011,0
0,1.250,0.190,-0.190,0,2.10000,,,0,5.910000,,,0,0.270,0.130,-0.130,0
0,1.250,0.100,-0.070,0,2.10000,,,0,5.910000,,,0,-0.010,0.092,-0.091,0
0,1.250,0.200,-0.140,0,2.10000,,,0,5.910000,,,0,-0.120,0.121,-0.129,0
0,1.250,0.080,-0.080,0,2.10000,,,0,5.910000,,,0,,,,
0,1.191,0.053,-0.075,0,1.82000,,,0,5.920000,,,0,0.068,0.198,-0.198,0
0,1.210,,,0,1.91000,0.26000,-0.25000,0,5.920000,,,0,-0.090,0.090,-0.090,0
0,1.190,,,0,1.81900,0.50100,-0.62900,0,5.930000,,,0,-0.100,0.040,-0.040,0
0,1.201,,,0,1.87000,,,0,5.930000,,,0,0.000,0.250,-0.300,0
0,1.244,0.098,-0.098,0,2.08000,,,0,5.940000,,,0,,,,
0,1.194,,,0,1.84000,,,0,5.940000,,,0,-0.340,0.150,-0.150,0
0,1.200,0.200,-0.100,0,1.87000,,,0,5.950000,,,0,0.006,0.120,-0.120,0
0,1.200,0.300,-0.300,0,1.87000,,,0,5.950000,,,0,-0.390,0.250,-0.250,0
0,1.180,,,0,1.78000,0.34000,-0.33000,0,5.950000,,,0,-0.300,0.120,-0.120,0
0,1.200,0.200,-0.200,0,1.87000,,,0,5.950000,,,0,0.000,0.100,-0.100,0
0,1.200,0.080,-0.070,0,1.87000,,,0,5.950000,,,0,-0.360,0.050,-0.050,0
0,1.200,0.220,-0.150,0,1.87000,,,0,5.950000,,,0,-0.050,0.156,-0.185,0
0,1.200,0.230,-0.110,0,1.87000,,,0,5.950000,,,0,0.020,0.135,-0.163,0
0,1.200,0.370,-0.160,0,1.87000,,,0,5.950000,,,0,0.010,0.123,-0.165,0
0,1.200,0.240,-0.240,0,1.87000,,,0,5.950000,,,0,0.021,0.013,-0.013,0
0,1.200,0.230,-0.230,0,1.87000,,,0,5.950000,,,0,-0.042,0.012,-0.012,0
0,1.200,0.070,-0.070,0,1.87000,,,0,5.950000,,,0,-0.040,0.089,-0.079,0
0,1.200,0.290,-0.290,0,1.87000,,,0,5.950000,,,0,-0.250,0.132,-0.132,0
0,1.200,0.060,-0.030,0,1.87000,,,0,5.950000,,,0,0.050,0.115,-0.107,0
0,1.200,0.160,-0.160,0,1.87000,,,0,5.950000,,,0,0.197,0.014,-0.014,0
0,1.200,0.190,-0.100,0,1.87000,,,0,5.950000,,,0,-0.010,0.135,-0.179,0
0,1.200,0.190,-0.190,0,1.87000,,,0,5.950000,,,0,-0.020,0.150,-0.150,0
0,1.200,0.060,-0.050,0,1.87000,,,0,5.950000,,,0,-0.150,0.120,-0.100,0
0,1.243,0.077,-0.072,0,2.08000,,,0,5.950000,,,0,-0.030,0.200,-0.200,0
0,1.230,,,0,2.02000,0.26000,-0.25000,0,5.960000,,,0,-0.270,0.090,-0.090,0
0,1.210,0.100,-0.060,0,1.92000,,,0,5.960000,,,0,-0.250,0.060,-0.060,0
0,1.210,0.140,-0.140,0,1.92000,,,0,5.960000,,,0,-0.370,0.050,-0.050,0
0,1.210,0.200,-0.120,0,1.92000,,,0,5.960000,,,0,-0.090,0.158,-0.195,0
0,1.210,0.100,-0.070,0,1.92000,,,0,5.960000,,,0,0.030,0.170,-0.175,0
0,1.210,0.240,-0.240,0,1.92000,,,0,5.960000,,,0,-0.216,0.013,-0.013,0
0,1.210,0.080,-0.080,0,1.92000,,,0,5.960000,,,0,0.050,0.104,-0.102,0
0,1.210,0.610,-0.610,0,1.92000,,,0,5.960000,,,0,-0.020,0.141,-0.153,0
0,1.210,0.030,-0.050,0,1.92000,,,0,5.960000,,,0,0.010,0.093,-0.095,0
0,1.210,0.060,-0.050,0,1.92000,,,0,5.960000,,,0,0.040,0.080,-0.080,0
0,1.210,0.270,-0.270,0,1.92000,,,0,5.960000,,,0,-0.180,0.100,-0.100,0
0,1.220,,,0,1.97000,0.19000,-0.19000,0,5.960000,,,0,,,,
0,1.240,0.370,-0.080,0,2.07000,,,0,5.970000,,,0,-0.100,0.132,-0.098,0
0,1.240,0.250,-0.260,0,2.07000,,,0,5.970000,,,0,0.090,0.101,-0.073,0
0,1.240,0.380,-0.130,0,2.07000,,,0,5.970000,,,0,0.110,0.155,-0.135,0
0,1.238,0.064,-0.064,0,2.06000,,,0,5.970000,,,0,0.020,0.067,-0.067,0
0,1.240,0.250,-0.250,0,2.07000,,,0,5.970000,,,0,-0.120,0.110,-0.112,0
0,1.240,0.100,-0.100,0,2.07000,,,0,5.970000,,,0,-0.070,0.108,-0.115,0
0,1.240,0.400,-0.400,0,2.07000,,,0,5.970000,,,0,-0.030,0.143,-0.152,0
0,1.240,0.620,-0.620,0,2.07000,,,0,5.970000,,,0,0.070,0.100,-0.100,0
0,1.240,0.490,-0.490,0,2.07000,,,0,5.970000,,,0,-0.178,0.013,-0.013,0
0,1.190,,,0,1.83000,0.68000,-0.26000,0,5.970000,,,0,-0.520,0.010,-0.010,0
0,1.239,,,0,2.07000,,,0,5.980000,,,0,-0.340,0.150,-0.150,0
0,1.215,,,0,1.95000,,,0,5.980000,,,0,0.160,0.150,-0.150,0
0,1.220,0.210,-0.170,0,1.98000,,,0,5.990000,,,0,-0.051,0.017,-0.017,0
0,1.210,,,0,1.93000,0.39000,-0.36000,0,5.990000,,,0,-0.110,0.020,-0.020,0
0,1.220,0.090,-0.050,0,1.98000,,,0,5.990000,,,0,-0.170,0.160,-0.200,0
0,1.220,0.180,-0.120,0,1.98000,,,0,5.990000,,,0,0.010,0.139,-0.160,0
0,1.220,0.060,-0.080,0,1.98000,,,0,5.990000,,,0,0.040,0.164,-0.166,0
0,1.220,0.280,-0.240,0,1.98000,,,0,5.990000,,,0,0.090,0.101,-0.073,0
0,1.216,,,0,1.96000,,,0,5.990000,,,0,0.070,0.150,-0.150,0
0,1.220,0.100,-0.100,0,1.98000,,,0,5.990000,,,0,-0.441,0.014,-0.014,0
0,1.220,0.490,-0.490,0,1.98000,,,0,5.990000,,,0,0.160,0.150,-0.150,0
0,1.220,0.640,-0.640,0,1.98000,,,0,5.990000,,,0,-0.010,0.144,-0.167,0
0,1.220,0.240,-0.240,0,1.98000,,,0,5.990000,,,0,-0.080,0.023,-0.023,0
0,1.220,0.090,-0.080,0,1.98000,,,0,5.990000,,,0,0.010,0.133,-0.155,0
0,1.220,0.100,-0.080,0,1.98000,,,0,5.990000,,,0,0.150,0.056,-0.063,0
0,1.219,,,0,1.98000,,,0,6.000000,,,0,0.180,0.150,-0.100,0
0,0.696,0.044,-0.044,0,0.35000,,,1,6.000000,,,1,,,,
0,1.233,0.057,-0.059,0,2.05000,,,0,6.010000,,,0,-0.205,0.235,-0.235,0
0,1.219,0.100,-0.073,0,1.98000,,,0,6.010000,,,0,-0.102,0.235,-0.235,0
0,1.227,,,0,2.02000,,,0,6.010000,,,0,-0.540,0.300,-0.300,0
0,1.227,,,0,2.02000,,,0,6.010000,,,0,0.070,0.150,-0.150,0
0,1.230,0.250,-0.250,0,2.04000,,,0,6.020000,,,0,,,,
0,1.230,0.070,-0.060,0,2.04000,,,0,6.020000,,,0,-0.020,0.098,-0.099,0
0,1.230,0.140,-0.100,0,2.04000,,,0,6.020000,,,0,0.130,0.097,-0.099,0
0,1.230,0.100,-0.080,0,2.04000,,,0,6.020000,,,0,-0.060,0.143,-0.158,0
0,1.230,0.090,-0.080,0,2.04000,,,0,6.020000,,,0,-0.020,0.154,-0.166,0
0,1.230,0.080,-0.060,0,2.04000,,,0,6.020000,,,0,0.040,0.152,-0.161,0
0,1.230,0.090,-0.100,0,2.04000,,,0,6.020000,,,0,-0.020,0.152,-0.166,0
0,1.230,0.280,-0.240,0,2.04000,,,0,6.020000,,,0,0.040,0.127,-0.131,0
0,1.230,0.120,-0.120,0,2.04000,,,0,6.020000,,,0,-0.130,0.088,-0.088,0
0,1.230,0.080,-0.070,0,2.04000,,,0,6.020000,,,0,-0.130,0.121,-0.122,0
0,1.230,0.150,-0.090,0,2.04000,,,0,6.020000,,,0,-0.030,0.140,-0.165,0
0,1.230,0.050,-0.050,0,2.04000,,,0,6.020000,,,0,0.050,0.088,-0.088,0
0,1.169,0.037,-0.038,0,1.76000,0.17000,-0.16000,0,6.070000,0.810000,-0.740000,0,-0.262,0.104,-0.104,0
0,1.332,0.072,-0.075,0,2.62000,0.48000,-0.46000,0,6.100000,1.800000,-1.500000,0,0.280,0.110,-0.130,0
0,1.285,0.067,-0.067,0,2.22000,0.39000,-0.45000,0,6.120000,1.160000,-1.650000,0,,,,
0,2.000,0.110,-0.100,0,8.32000,0.78000,-0.79000,0,6.150000,1.200000,-1.000000,0,-0.200,0.050,-0.050,0
0,1.240,0.023,-0.023,0,2.14000,0.34000,-0.34000,0,6.200000,1.000000,-1.000000,0,-0.430,0.040,-0.040,0
0,1.498,0.061,-0.049,0,3.83000,0.11000,-0.10000,0,6.260000,0.790000,-0.640000,0,-0.180,0.040,-0.040,0
0,1.808,0.026,-0.026,0,6.77000,0.57000,-0.57000,0,6.290000,0.600000,-0.600000,0,0.380,0.050,-0.050,0
0,1.130,0.056,-0.056,0,1.66000,0.23000,-0.23000,0,6.300000,1.300000,-1.300000,0,-0.120,0.150,-0.150,0
0,1.212,0.052,-0.046,0,2.10000,1.30000,-1.10000,0,6.300000,4.130000,-3.490000,0,-0.060,0.030,-0.030,0
0,1.970,1.110,-1.110,0,8.80000,7.40000,-5.70000,0,6.320000,,,0,-0.196,0.013,-0.013,0
0,1.602,0.055,-0.055,0,4.74000,0.19000,-0.19000,0,6.340000,0.720000,-0.720000,0,0.110,0.040,-0.040,0
0,1.950,0.090,-0.080,0,8.75000,1.09000,-1.08000,0,6.390000,1.190000,-1.040000,0,0.200,0.050,-0.050,0
0,1.875,0.029,-0.029,0,7.99000,0.32000,-0.33000,0,6.660000,0.430000,-0.400000,0,0.350,0.100,-0.100,0
0,1.242,0.051,-0.049,0,2.33000,0.20000,-0.20000,0,6.670000,1.030000,-0.890000,0,-0.130,0.190,-0.190,0
0,1.694,0.080,-0.077,0,5.90000,0.62000,-0.61000,0,6.700000,1.300000,-1.100000,0,0.330,0.160,-0.160,0
0,1.511,0.047,-0.047,0,4.36000,0.22000,-0.22000,0,6.950000,0.770000,-0.770000,0,0.110,0.040,-0.040,0
0,1.305,0.063,-0.067,0,2.82000,0.11000,-0.12000,0,7.000000,1.200000,-1.000000,0,0.070,0.160,-0.160,0
0,1.530,0.090,-0.070,0,6.75000,0.69000,-0.51000,0,7.040000,1.060000,-1.060000,0,0.040,0.080,-0.080,0
0,1.710,0.110,-0.110,0,6.54000,0.84000,-0.84000,0,7.100000,1.800000,-1.800000,0,0.078,0.020,-0.020,0
0,1.305,0.066,-0.061,0,2.87000,0.26000,-0.25000,0,7.100000,1.200000,-1.100000,0,-0.340,0.090,-0.090,0
0,1.577,0.027,-0.031,0,5.14000,0.47000,-0.47000,0,7.190000,0.810000,-0.760000,0,-0.260,0.090,-0.090,0
0,1.730,0.050,-0.040,0,6.90000,1.80000,-1.80000,0,7.200000,2.100000,-2.000000,0,-0.010,0.090,-0.090,0
0,1.900,0.200,-0.200,0,9.00000,0.30000,-0.30000,0,7.210000,,,0,0.060,0.200,-0.300,0
0,1.090,0.040,-0.040,0,1.75000,0.44000,-0.45000,0,7.300000,2.000000,-2.000000,0,-0.020,0.120,-0.120,0
0,1.613,0.071,-0.071,0,5.72000,0.36000,-0.35000,0,7.470000,1.200000,-1.000000,0,0.255,0.065,-0.065,0
0,0.750,0.067,-0.057,0,0.55000,0.21000,-0.20000,0,7.500000,3.900000,-3.100000,0,-0.200,0.050,-0.050,0
0,0.818,0.080,-0.065,0,0.72000,0.28000,-0.27000,0,7.500000,3.900000,-3.000000,0,-0.200,0.050,-0.050,0
0,0.821,0.022,-0.022,0,0.76000,,,1,7.500000,,,1,0.070,0.080,-0.080,0
0,0.979,0.019,-0.019,0,1.30000,,,1,7.500000,,,1,0.110,0.060,-0.060,0
0,1.397,0.064,-0.064,0,3.87000,0.71000,-0.71000,0,7.800000,,,0,0.130,0.060,-0.060,0
0,0.530,0.022,-0.019,0,0.20000,0.50000,-0.10000,0,7.900000,20.600000,-5.700000,0,-0.550,0.070,-0.070,0
0,1.510,0.050,-0.050,0,4.97000,0.35000,-0.34000,0,7.930000,1.000000,-0.910000,0,0.000,0.060,-0.060,0
0,1.478,0.019,-0.019,0,4.66000,0.53000,-0.53000,0,7.930000,0.960000,-0.940000,0,-0.180,0.100,-0.100,0
0,1.430,0.080,-0.080,0,4.30000,1.40000,-1.40000,0,8.000000,3.100000,-2.700000,0,-0.030,0.040,-0.040,0
0,1.280,0.040,-0.040,0,3.07000,0.35000,-0.35000,0,8.000000,1.000000,-1.000000,0,0.200,0.050,-0.050,0
0,1.635,0.046,-0.046,0,6.38000,0.46000,-0.44000,0,8.040000,0.840000,-0.800000,0,-0.262,0.104,-0.104,0
0,1.720,0.070,-0.070,0,7.42000,1.09000,-1.09000,0,8.060000,1.530000,-1.530000,0,-0.070,0.060,-0.060,0
0,0.718,0.054,-0.054,0,0.54600,0.07800,-0.07800,0,8.106000,2.165000,-2.165000,0,-0.010,0.120,-0.120,0
0,1.750,0.170,-0.100,0,8.00000,1.60000,-1.60000,0,8.200000,2.800000,-2.200000,0,0.000,0.070,-0.070,0
0,1.381,0.035,-0.035,0,3.90000,,,1,8.200000,,,1,-0.140,0.050,-0.050,0
0,0.952,0.047,-0.087,0,1.40000,,,1,8.400000,,,1,0.070,0.080,-0.080,0
0,1.280,0.038,-0.039,0,3.21000,0.24000,-0.24000,0,8.410000,,,0,-0.040,0.070,-0.070,0
0,1.725,0.039,-0.039,0,8.21000,0.76000,-0.74000,0,8.770000,1.000000,-0.940000,0,0.110,0.050,-0.050,0
0,1.690,0.085,-0.058,0,7.90000,1.30000,-1.30000,0,8.800000,1.900000,-1.700000,0,-0.040,0.070,-0.070,0
0,1.589,0.095,-0.072,0,6.49000,1.16000,-1.16000,0,8.840000,2.500000,-2.030000,0,0.080,0.040,-0.050,0
0,1.000,0.020,-0.020,0,2.49000,0.42000,-0.43000,0,8.900000,2.100000,-2.100000,0,-0.090,0.020,-0.020,0
0,1.745,0.051,-0.052,0,8.83000,0.66000,-0.65000,0,9.150000,1.100000,-1.000000,0,-0.040,0.030,-0.030,0
0,1.640,0.060,-0.060,0,7.51000,1.09000,-1.01000,0,9.300000,1.810000,-1.580000,0,0.150,0.100,-0.100,0
0,1.655,0.096,-0.096,0,7.70000,1.20000,-1.10000,0,9.300000,2.400000,-1.900000,0,0.235,0.070,-0.070,0
0,1.639,0.019,-0.015,0,7.50000,1.30000,-1.30000,0,9.300000,1.600000,-1.600000,0,-0.030,0.100,-0.100,0
0,1.791,0.116,-0.081,0,9.95000,1.36000,-1.30000,0,9.320000,2.050000,-1.850000,0,-0.080,0.090,-0.090,0
0,1.681,0.112,-0.112,0,4.07661,1.01982,-1.01982,0,9.355000,0.235000,-0.235000,0,0.050,,,0
0,1.773,0.053,-0.030,0,9.70000,1.30000,-1.30000,0,9.400000,1.500000,-1.400000,0,0.070,0.080,-0.080,0
0,1.570,0.040,-0.040,0,6.80000,3.40000,-3.20000,0,9.600000,5.000000,-4.600000,0,-0.140,0.050,-0.050,0
0,1.390,0.090,-0.090,0,4.60000,0.56000,-0.56000,0,9.600000,2.400000,-1.800000,0,0.040,0.170,-0.170,0
0,1.130,0.050,-0.050,0,2.23000,0.50000,-0.84000,0,9.950000,0.050000,-4.620000,0,0.080,0.150,-0.150,0
0,1.190,0.240,-0.190,0,9.20000,,,1,10.000000,,,1,-0.543,0.013,-0.013,0
0,1.310,0.060,-0.050,0,4.04000,0.55000,-0.55000,0,10.490000,2.080000,-1.820000,0,-0.030,0.040,-0.040,0
0,1.250,0.190,-0.170,0,3.78000,,,1,10.500000,,,1,0.330,0.070,-0.070,0
0,0.982,0.064,-0.063,0,1.40000,,,1,10.600000,,,1,,,,
0,1.154,0.058,-0.058,0,3.00000,1.30000,-1.30000,0,10.700000,5.100000,-4.600000,0,0.110,0.040,-0.040,0
0,1.480,0.080,-0.080,0,6.15000,1.30000,-1.30000,0,10.900000,2.820000,-2.820000,0,0.180,0.070,-0.070,0
0,1.310,0.070,-0.070,0,4.60000,0.92000,-0.85000,0,11.200000,3.000000,-2.560000,0,-0.190,0.100,-0.100,0
0,1.430,0.030,-0.030,0,6.35000,1.40000,-1.40000,0,11.820000,2.700000,-2.700000,0,0.180,0.070,-0.070,0
0,1.560,0.070,-0.070,0,8.50000,7.20000,-6.30000,0,12.300000,,,0,-0.029,0.014,-0.014,0
0,1.320,0.040,-0.040,0,7.34000,3.20000,-3.20000,0,14.250000,6.330000,-6.330000,0,0.020,0.100,-0.100,0
0,0.755,0.033,-0.055,0,1.30000,,,1,15.000000,,,1,-0.360,0.050,-0.050,0
0,1.230,0.040,-0.040,0,5.30000,3.30000,-2.90000,0,15.700000,,,0,-0.441,0.014,-0.014,0
0,1.350,0.042,-0.042,0,7.80000,3.20000,-3.20000,0,17.400000,,,0,0.100,0.040,-0.040,0
0,1.009,0.024,-0.024,0,3.30000,1.70000,-1.00000,0,17.700000,,,0,0.406,0.058,-0.058,0
0,0.868,0.051,-0.050,0,2.11000,0.59000,-0.65000,0,18.400000,6.500000,-5.900000,0,0.230,0.010,-0.010,0
0,1.260,0.130,-0.130,0,6.80000,4.30000,-3.60000,0,18.700000,,,0,0.229,0.015,-0.015,0
0,0.853,0.039,-0.026,0,2.40000,,,1,19.000000,,,1,0.010,0.060,-0.060,0
0,1.199,0.043,-0.043,0,6.00000,,,1,19.000000,,,1,0.050,0.070,-0.070,0
0,1.210,0.090,-0.090,0,6.90000,8.50000,-5.90000,0,21.400000,,,0,0.239,0.013,-0.013,0
0,0.802,0.042,-0.041,0,2.02000,0.56000,-0.62000,0,22.200000,7.900000,-7.200000,0,0.230,0.010,-0.010,0
0,1.014,0.050,-0.049,0,4.30000,,,1,24.000000,,,1,-0.020,0.080,-0.080,0
0,0.850,0.030,-0.030,0,2.71000,1.80000,-1.80000,0,24.390000,16.130000,-16.130000,0,0.180,0.070,-0.070,0
0,1.150,0.520,-0.520,0,7.30000,7.80000,-6.20000,0,26.400000,,,0,0.033,0.034,-0.034,0
0,0.892,0.064,-0.058,0,3.70000,,,1,31.930000,,,1,0.003,0.060,-0.060,0
0,0.861,0.022,-0.022,0,4.30000,,,1,37.000000,,,1,0.110,0.040,-0.040,0
0,0.567,0.028,-0.028,0,1.70000,,,1,52.000000,,,1,0.110,0.040,-0.040,0
0,0.460,0.026,-0.026,0,1.10000,,,1,62.000000,,,1,0.110,0.040,-0.040,0
0,0.860,0.060,-0.060,0,7.70000,,,1,67.000000,,,1,0.321,0.065,-0.065,0
0,0.840,0.070,-0.070,0,8.25000,5.90000,-5.90000,0,77.700000,55.000000,-55.000000,0,0.120,0.070,-0.070,0
0,0.310,0.006,-0.008,0,0.79000,,,1,140.000000,,,1,-0.360,0.050,-0.050,0
