pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_met,st_meterr1,st_meterr2,st_metlim
7.280000,,,0,-0.220,0.007,-0.007,0
4.500000,,,0,0.290,0.030,-0.030,0
0.271000,,,0,0.290,0.030,-0.030,0
6.720000,,,0,0.360,0.020,-0.020,0
0.764000,,,0,-0.157,0.022,-0.022,0
9.280000,,,0,-0.157,0.022,-0.022,0
7.240000,,,0,0.340,0.020,-0.020,0
0.972000,,,0,0.090,,,0
0.863000,,,0,0.180,0.030,-0.030,0
1.400000,,,0,0.190,0.030,-0.030,0
4.690000,,,0,-0.740,,,0
0.479000,,,0,0.028,0.007,-0.007,0
2.150000,,,0,0.230,,,0
0.388000,,,0,0.100,0.100,-0.100,0
0.882000,,,0,0.100,0.100,-0.100,0
5.580000,,,0,-0.210,0.100,-0.100,0
6.700000,,,0,0.090,0.050,-0.050,0
1.050000,,,0,0.150,,,0
1.730000,,,0,0.310,0.100,-0.100,0
8.920000,,,0,0.310,0.100,-0.100,0
0.389000,,,0,,,,
0.477000,,,0,0.220,0.010,-0.010,0
2.260000,,,0,0.050,0.020,-0.020,0
10.100000,,,0,-0.220,0.060,-0.060,0
29.900000,,,0,-0.010,0.100,-0.100,0
2.530000,,,0,0.080,,,0
2.260000,,,0,0.230,0.014,-0.014,0
1.290000,,,0,0.230,0.014,-0.014,0
6.460000,,,0,0.230,0.014,-0.014,0
1.420000,,,0,-0.570,,,0
0.379000,,,0,-0.100,0.010,-0.010,0
1.800000,,,0,0.360,,,0
1.320000,,,0,0.360,0.030,-0.030,0
0.262000,,,0,0.560,0.040,-0.040,0
0.842000,,,0,-0.080,0.050,-0.050,0
1.260000,,,0,0.080,0.030,-0.030,0
3.010000,,,0,0.080,0.030,-0.030,0
0.579000,,,0,0.170,0.100,-0.100,0
1.140000,,,0,0.250,,,0
0.781000,,,0,-0.020,0.030,-0.030,0
1.310000,,,0,0.250,0.030,-0.030,0
2.570000,,,0,0.190,0.100,-0.100,0
10.000000,,,0,-0.370,,,0
4.480000,,,0,0.140,,,0
1.030000,,,0,-0.060,0.040,-0.040,0
0.986000,,,0,-0.306,0.016,-0.016,0
0.251000,,,0,-0.306,0.016,-0.016,0
1.860000,,,0,-0.281,0.013,-0.013,0
1.760000,,,0,0.140,0.010,-0.010,0
0.780000,,,0,0.140,0.010,-0.010,0
1.140000,,,0,0.280,,,0
0.532000,,,0,0.280,,,0
4.930000,,,0,0.090,0.100,-0.100,0
12.300000,,,0,-0.042,0.015,-0.015,0
5.623888,0.716770,-0.661634,0,-0.240,0.050,-0.050,0
2.497668,0.248113,-0.226058,0,-0.240,0.050,-0.050,0
2.878108,0.430062,-0.396980,0,-0.240,0.050,-0.050,0
1.590000,,,0,-0.110,,,0
0.546000,,,0,-0.217,0.059,-0.059,0
0.509000,,,0,0.217,0.009,-0.009,0
0.431000,,,0,0.190,,,0
10.490000,2.080000,-1.820000,0,-0.030,0.040,-0.040,0
6.690000,,,0,-0.030,0.040,-0.040,0
1.640000,,,0,-0.210,0.020,-0.020,0
1.780000,,,0,-0.210,0.020,-0.020,0
0.562000,,,0,0.010,0.040,-0.040,0
4.270000,,,0,0.010,0.040,-0.040,0
1.630000,,,0,0.050,,,0
19.600000,,,0,-0.130,0.050,-0.050,0
0.477000,0.043000,-0.038000,0,0.290,0.090,-0.090,0
15.100000,,,0,-0.100,0.080,-0.080,0
1.330000,,,0,0.086,0.007,-0.007,0
4.420000,,,0,0.086,0.007,-0.007,0
1.400000,,,0,0.025,0.062,-0.062,0
0.269000,,,0,0.350,0.030,-0.030,0
0.923000,,,0,0.350,0.030,-0.030,0
0.801000,,,0,0.350,0.030,-0.030,0
0.411000,,,0,0.350,0.030,-0.030,0
8.660000,,,0,0.110,,,0
0.356000,,,0,0.106,0.010,-0.010,0
0.845000,,,0,0.090,0.050,-0.050,0
10.100000,,,0,0.090,0.050,-0.050,0
3.610000,,,0,0.190,,,0
2.390000,,,0,0.170,,,0
1.190000,,,0,0.130,,,0
0.822000,,,0,0.150,0.040,-0.040,0
2.740000,,,0,0.140,0.060,-0.060,0
1.030000,,,0,,,,
5.010000,,,0,0.110,,,0
1.660000,,,0,-0.250,,,0
4.050000,,,0,0.405,0.047,-0.047,0
1.780000,,,0,0.095,0.060,-0.060,0
2.500000,,,0,0.190,0.010,-0.010,0
2.770000,,,0,0.190,0.010,-0.010,0
1.540000,,,0,0.100,0.050,-0.050,0
5.580000,,,0,0.100,0.050,-0.050,0
0.796000,,,0,0.190,0.080,-0.080,0
0.823000,,,0,0.060,,,0
0.761000,,,0,0.000,0.100,-0.100,0
4.280000,,,0,0.030,0.100,-0.100,0
1.710000,,,0,0.030,0.100,-0.100,0
0.553000,,,0,0.290,0.020,-0.020,0
0.835000,,,0,0.240,,,0
4.300000,,,0,0.240,,,0
0.903000,,,0,0.080,,,0
0.750000,0.089000,-0.077000,0,0.320,,,0
0.923000,,,0,0.290,,,0
11.200000,,,0,0.221,0.026,-0.026,0
1.780000,,,0,-0.250,0.220,-0.220,0
2.090000,,,0,0.090,0.030,-0.030,0
2.060000,,,0,-0.010,0.040,-0.040,0
0.648000,,,0,,,,
4.280000,,,0,,,,
2.020000,,,0,0.290,0.070,-0.070,0
1.360000,,,0,-0.460,0.030,-0.030,0
1.580000,0.960000,-0.830000,0,-0.160,0.050,-0.050,0
0.820000,,,1,-0.160,0.050,-0.050,0
9.300000,1.810000,-1.580000,0,0.150,0.100,-0.100,0
3.230000,0.900000,-0.720000,0,0.150,0.100,-0.100,0
1.040000,,,0,,,,
1.170000,,,0,,,,
28.300000,,,0,,,,
2.240000,,,0,-0.010,,,0
2.440000,,,0,0.280,0.030,-0.030,0
0.533000,,,0,-0.110,,,0
4.470000,,,0,0.250,,,0
1.820000,,,0,-0.220,,,0
1.960000,,,0,-0.200,,,0
0.477000,,,0,0.050,0.010,-0.010,0
1.970000,,,0,0.080,0.070,-0.070,0
0.658000,,,0,-0.600,,,0
0.534000,,,0,-0.510,0.060,-0.060,0
2.220000,,,0,-0.662,0.024,-0.024,0
4.850000,,,0,-0.662,0.024,-0.024,0
1.180000,,,0,0.120,0.028,-0.028,0
4.350000,,,0,0.120,0.028,-0.028,0
8.430000,,,0,0.140,0.010,-0.010,0
9.020000,,,0,0.192,0.058,-0.058,0
0.471000,,,0,-0.120,0.010,-0.010,0
3.490000,,,0,0.050,0.060,-0.060,0
0.737000,,,0,0.049,0.056,-0.056,0
9.770000,,,0,0.150,,,0
1.090000,,,0,0.190,,,0
6.120000,1.160000,-1.650000,0,,,,
2.770000,,,0,,,,
2.870000,,,0,,,,
2.610000,,,0,,,,
2.600000,,,0,,,,
13.100000,,,0,-0.200,0.100,-0.100,0
0.767000,,,0,0.050,0.040,-0.040,0
1.380000,,,0,0.050,0.040,-0.040,0
1.650000,,,0,-0.080,0.010,-0.010,0
0.489000,,,0,-0.080,0.010,-0.010,0
0.621000,,,0,0.220,,,0
2.880000,,,0,0.220,,,0
,,,,0.280,0.030,-0.030,0
,,,,0.280,0.030,-0.030,0
1.750000,,,0,0.280,0.030,-0.030,0
,,,,0.280,0.030,-0.030,0
0.355000,,,0,-0.210,0.090,-0.070,0
0.351000,,,0,0.130,,,0
4.250000,,,0,0.300,,,0
8.800000,,,0,-0.100,,,0
0.510000,,,0,0.210,0.030,-0.030,0
1.630000,,,0,0.210,0.030,-0.030,0
0.972000,,,0,0.060,,,0
0.265000,,,0,0.200,,,0
1.230000,,,0,-0.040,0.080,-0.080,0
1.450000,,,0,-0.180,,,0
0.271000,,,0,0.180,0.080,-0.080,0
1.460000,,,0,0.180,0.080,-0.080,0
3.590000,,,0,0.180,0.080,-0.080,0
1.720000,,,0,0.197,0.057,-0.057,0
2.190000,,,0,0.090,0.100,-0.100,0
5.470000,,,0,0.370,0.040,-0.040,0
2.740000,,,0,-0.090,0.030,-0.030,0
1.210000,,,0,0.050,0.060,-0.060,0
0.553000,,,0,-0.670,0.090,-0.080,0
1.850000,,,0,0.018,0.061,-0.061,0
6.660000,,,0,0.040,0.030,-0.030,0
17.400000,,,0,0.040,0.030,-0.030,0
0.345000,,,0,-0.080,,,0
5.760000,,,0,0.160,0.090,-0.090,0
7.860000,,,0,-0.270,,,0
8.120000,,,0,0.240,0.035,-0.035,0
2.330000,,,0,,,,
1.920000,,,0,0.210,0.050,-0.050,0
6.060000,,,0,0.120,0.062,-0.062,0
0.411000,,,0,0.290,,,0
9.060000,,,0,0.180,,,0
1.990000,,,0,-0.480,,,0
7.870000,,,0,0.200,,,0
3.780000,0.060000,-0.060000,0,0.190,,,0
2.050000,,,0,-0.220,0.090,-0.090,0
3.340000,,,0,-0.280,0.330,-0.330,0
5.800000,,,0,0.280,,,0
0.373000,,,0,-0.070,0.040,-0.040,0
1.940000,,,0,-0.620,0.010,-0.010,0
0.566000,,,0,-0.160,0.020,-0.020,0
2.730000,,,0,0.030,0.050,-0.050,0
1.910000,,,0,0.030,0.050,-0.050,0
1.300000,,,0,0.081,0.007,-0.007,0
1.200000,,,0,0.420,,,0
0.537000,,,0,0.545,0.030,-0.030,0
7.010000,,,0,0.240,,,0
0.860000,,,0,0.240,,,0
0.596000,,,0,0.137,,,0
1.630000,,,0,0.250,0.100,-0.100,0
2.470000,,,0,-0.081,0.208,-0.208,0
19.800000,,,0,0.140,,,0
1.530000,,,0,-0.040,0.160,-0.160,0
1.200000,,,0,0.040,0.030,-0.030,0
8.390000,,,0,0.320,0.050,-0.050,0
1.930000,,,0,0.260,0.030,-0.030,0
1.710000,,,0,0.280,,,0
8.770000,,,0,0.280,,,0
2.530000,,,0,0.380,,,0
0.398000,,,0,0.330,0.130,-0.130,0
0.328000,,,0,0.330,0.130,-0.130,0
0.255000,,,0,-0.620,,,0
2.690000,,,0,0.278,0.063,-0.063,0
8.330000,,,0,0.278,0.063,-0.063,0
2.390000,0.570000,-0.540000,0,-0.023,0.050,-0.050,0
0.306000,,,0,-0.170,0.100,-0.100,0
0.319000,,,0,-0.170,0.100,-0.100,0
0.269000,,,0,-0.170,0.100,-0.100,0
20.700000,,,0,-0.400,0.100,-0.100,0
0.671000,,,0,0.110,0.050,-0.050,0
7.500000,2.600000,-2.400000,0,0.000,0.080,-0.080,0
0.544000,,,0,0.120,0.040,-0.040,0
0.319000,,,0,0.090,0.100,-0.100,0
1.440000,,,0,0.090,0.100,-0.100,0
2.640000,,,0,-0.040,0.030,-0.030,0
1.040000,,,0,0.289,,,0
30.200000,,,0,-0.080,0.030,-0.030,0
2.020000,,,0,-0.240,0.010,-0.010,0
2.350000,,,0,-0.240,0.010,-0.010,0
0.943000,0.024000,-0.024000,0,-0.020,,,0
1.210000,,,0,0.160,0.050,-0.050,0
4.520000,,,0,-0.220,0.100,-0.100,0
1.310000,,,0,0.250,0.050,-0.050,0
1.080000,,,0,0.190,0.100,-0.100,0
1.440000,,,0,0.230,0.020,-0.020,0
2.410000,,,0,-0.480,0.060,-0.060,0
8.350000,,,0,0.300,0.020,-0.020,0
1.400000,0.150000,-0.130000,0,-0.150,0.060,-0.060,0
1.350000,0.200000,-0.200000,0,-0.150,0.060,-0.060,0
0.570000,0.130000,-0.130000,0,-0.150,0.060,-0.060,0
0.281000,,,0,-0.150,0.060,-0.060,0
1.510000,,,0,-0.150,0.060,-0.060,0
1.420000,,,0,-0.150,0.060,-0.060,0
0.342000,,,0,0.030,,,0
1.190000,,,0,-0.040,0.030,-0.030,0
0.911000,,,0,-0.040,0.030,-0.030,0
1.520000,,,0,-0.150,0.040,-0.040,0
10.300000,,,0,0.080,0.060,-0.060,0
3.160000,,,0,0.050,,,0
2.470000,,,0,0.210,,,0
11.700000,,,0,0.180,0.040,-0.040,0
7.420000,,,0,-0.310,0.110,-0.110,0
1.960000,,,0,0.220,0.040,-0.040,0
0.514000,,,0,-0.200,0.060,-0.060,0
0.584000,,,0,-0.308,0.028,-0.028,0
0.951000,,,0,0.270,0.030,-0.030,0
1.590000,,,0,0.040,0.020,-0.020,0
1.350000,,,0,0.040,0.020,-0.020,0
1.140000,,,0,-0.150,0.040,-0.040,0
0.825000,,,0,-0.150,0.040,-0.040,0
17.200000,,,0,0.300,0.100,-0.100,0
,,,,0.020,0.040,-0.040,0
,,,,0.020,0.040,-0.040,0
0.343000,0.043000,-0.035000,0,0.300,0.060,-0.060,0
6.350000,,,0,0.300,0.020,-0.010,0
8.060000,1.530000,-1.530000,0,-0.070,0.060,-0.060,0
2.710000,,,0,0.050,0.050,-0.050,0
6.530000,,,0,0.050,0.050,-0.050,0
6.810000,,,0,0.190,,,0
5.360000,,,0,0.300,,,0
3.980000,,,0,0.180,0.020,-0.020,0
1.170000,,,0,0.180,0.020,-0.020,0
14.600000,,,0,0.157,0.007,-0.007,0
0.390000,,,0,-0.190,,,0
0.258000,,,0,,,,
0.951000,,,0,0.190,0.040,-0.040,0
0.694000,,,0,,,,
1.480000,,,0,0.140,0.030,-0.030,0
17.800000,,,0,,,,
5.060000,,,0,,,,
5.990000,,,0,-0.110,0.020,-0.020,0
2.870000,,,0,-0.110,0.020,-0.020,0
1.700000,,,0,-0.110,0.020,-0.020,0
1.370000,,,0,-0.110,0.020,-0.020,0
1.030000,,,0,-0.054,0.004,-0.004,0
0.342000,,,0,0.140,,,0
0.465000,,,0,0.140,0.020,-0.020,0
5.050000,0.770000,-0.690000,0,-0.042,0.038,-0.041,0
4.870000,,,0,-0.400,0.010,-0.010,0
5.360000,,,0,-0.400,0.010,-0.010,0
3.110000,,,0,-0.400,0.010,-0.010,0
3.130000,,,0,-0.403,0.007,-0.007,0
0.317000,,,0,0.022,,,0
8.850000,,,0,-0.090,0.160,-0.160,0
0.849000,,,0,0.050,,,0
0.972000,,,0,0.210,0.150,-0.150,0
0.362000,0.006000,-0.006000,0,0.010,,,0
0.288000,,,0,0.130,0.080,-0.080,0
0.896000,,,0,0.220,,,0
1.310000,,,0,0.040,0.030,-0.030,0
4.610000,,,0,0.180,0.040,-0.040,0
0.426000,,,0,0.170,,,0
1.460000,,,0,,,,
0.311000,,,0,0.180,,,0
1.770000,,,0,-0.210,0.030,-0.030,0
4.650000,,,0,0.150,,,0
2.720000,,,0,0.125,0.062,-0.062,0
1.840000,,,0,0.010,0.100,-0.100,0
9.150000,1.100000,-1.000000,0,-0.040,0.030,-0.030,0
1.050000,,,0,-0.040,0.030,-0.030,0
0.420000,,,0,-0.265,0.007,-0.007,0
19.300000,,,0,0.170,0.020,-0.020,0
5.930000,,,0,-0.100,0.040,-0.040,0
5.900000,,,0,-0.100,0.040,-0.040,0
4.750000,,,0,-0.100,0.040,-0.040,0
4.590000,,,0,-0.100,0.040,-0.040,0
2.530000,,,0,0.200,,,0
0.293000,,,0,0.230,0.070,-0.070,0
0.856000,,,0,0.244,,,0
1.650000,,,0,0.200,0.100,-0.100,0
1.750000,,,0,-0.160,,,0
1.860000,,,0,-0.160,,,0
0.698000,,,0,-0.170,,,0
0.355000,,,0,0.270,,,0
2.060000,,,0,0.000,0.020,-0.020,0
1.170000,,,0,0.000,0.020,-0.020,0
0.903000,,,0,0.360,,,0
1.970000,,,0,0.280,0.100,-0.100,0
31.930000,,,1,0.003,0.060,-0.060,0
13.000000,,,0,-0.135,0.043,-0.043,0
2.250000,,,0,-0.135,0.043,-0.043,0
21.300000,,,0,0.260,,,0
0.369000,,,0,0.287,0.026,-0.026,0
0.431000,,,0,0.280,,,0
8.720000,,,0,-0.130,0.010,-0.010,0
6.340000,0.720000,-0.720000,0,0.110,0.040,-0.040,0
6.950000,0.770000,-0.770000,0,0.110,0.040,-0.040,0
,,,,0.110,0.040,-0.040,0
,,,,0.110,0.040,-0.040,0
1.680000,,,0,0.080,,,0
0.290000,,,0,0.080,,,0
0.496000,,,0,-0.200,0.090,-0.070,0
0.665000,,,0,-0.040,0.090,-0.090,0
0.870000,0.120000,-0.110000,0,0.040,0.040,-0.040,0
1.090000,,,0,0.190,0.030,-0.030,0
16.400000,,,0,0.190,0.030,-0.030,0
16.000000,,,0,-0.250,,,0
0.431000,,,0,-0.550,0.060,-0.060,0
0.759000,,,0,-0.070,0.100,-0.100,0
1.010000,,,0,0.090,0.060,-0.060,0
2.470000,,,0,-0.170,0.020,-0.020,0
2.400000,,,0,-0.030,0.050,-0.050,0
0.431000,0.064000,-0.060000,0,-0.080,0.080,-0.080,0
19.700000,,,0,0.330,0.020,-0.020,0
1.140000,,,0,0.290,0.020,-0.020,0
1.110000,,,0,0.050,0.100,-0.100,0
1.540000,,,0,-0.180,,,0
7.310000,,,0,0.010,,,0
5.990000,,,0,0.270,0.100,-0.100,0
0.446000,,,0,0.270,,,0
2.800000,,,0,-0.080,0.020,-0.020,0
1.540000,,,0,-0.190,0.020,-0.020,0
12.800000,,,0,-0.370,0.120,-0.120,0
1.980000,,,0,-0.130,,,0
1.080000,,,0,0.290,0.030,-0.030,0
0.768000,,,0,0.050,,,0
5.610000,,,0,-0.360,0.040,-0.040,0
1.260000,,,0,-0.660,0.100,-0.100,0
6.150000,1.200000,-1.000000,0,-0.200,0.050,-0.050,0
3.100000,1.000000,-0.840000,0,-0.200,0.050,-0.050,0
7.500000,3.900000,-3.100000,0,-0.200,0.050,-0.050,0
7.500000,3.900000,-3.000000,0,-0.200,0.050,-0.050,0
3.000000,2.000000,-1.600000,0,-0.200,0.050,-0.050,0
10.600000,,,0,0.330,0.030,-0.030,0
2.370000,,,0,-0.030,0.160,-0.160,0
5.000000,,,0,-0.250,0.090,-0.090,0
4.340000,,,0,-0.180,0.120,-0.120,0
15.300000,,,0,-0.250,,,0
3.070000,,,0,0.190,,,0
0.429000,,,0,0.197,0.059,-0.059,0
12.100000,,,0,-0.490,,,0
1.570000,,,0,0.170,0.060,-0.060,0
8.060000,,,0,0.040,0.040,-0.040,0
0.595000,,,0,-0.120,0.040,-0.040,0
1.860000,,,0,-0.030,0.100,-0.100,0
0.639000,,,0,0.120,0.050,-0.050,0
15.900000,,,0,0.120,0.050,-0.050,0
6.200000,1.000000,-1.000000,0,-0.430,0.040,-0.040,0
4.700000,0.900000,-0.800000,0,-0.430,0.040,-0.040,0
12.700000,,,0,-0.009,0.059,-0.059,0
0.251000,,,0,0.130,,,0
0.486000,,,0,0.020,0.060,-0.060,0
2.030000,,,0,-0.420,0.040,-0.040,0
1.110000,,,0,0.420,0.030,-0.030,0
1.040000,,,0,-0.120,0.050,-0.050,0
0.386000,,,0,0.300,0.070,-0.070,0
0.506000,,,0,0.300,0.070,-0.070,0
5.780000,,,0,0.300,0.070,-0.070,0
3.910000,,,0,0.180,0.020,-0.020,0
9.560000,,,0,0.000,0.100,-0.100,0
0.577000,,,0,0.000,0.100,-0.100,0
0.909000,,,0,0.000,0.100,-0.100,0
4.860000,,,0,0.227,0.061,-0.061,0
19.300000,,,0,0.210,0.010,-0.010,0
0.307000,,,0,,,,
0.788000,,,0,0.060,0.020,-0.020,0
0.651000,,,0,0.130,,,0
2.040000,,,0,-0.100,0.200,-0.200,0
1.090000,,,0,-0.110,0.030,-0.030,0
3.640000,,,0,-0.240,0.020,-0.020,0
1.800000,,,0,-0.140,,,0
1.110000,,,0,0.140,0.030,-0.030,0
0.951000,,,0,0.000,,,0
4.930000,,,0,-0.220,0.070,-0.070,0
7.770000,,,0,0.370,0.021,-0.021,0
5.590000,,,0,0.330,0.050,-0.050,0
0.829000,,,0,0.200,,,0
0.281000,,,0,0.130,0.060,-0.060,0
1.100000,,,0,-0.060,0.030,-0.030,0
0.386000,,,0,0.170,,,0
1.720000,,,0,-0.170,0.010,-0.010,0
1.360000,,,0,-0.170,0.010,-0.010,0
1.570000,,,0,-0.170,0.010,-0.010,0
5.600000,1.200000,-1.300000,0,0.040,0.050,-0.050,0
2.110000,0.510000,-0.690000,0,0.040,0.050,-0.050,0
3.360000,,,0,0.040,0.050,-0.050,0
2.040000,,,0,0.040,0.050,-0.050,0
2.360000,,,0,-0.150,0.040,-0.040,0
0.446000,,,0,0.110,0.050,-0.050,0
0.287000,,,0,0.050,,,0
1.040000,,,0,0.170,0.030,-0.030,0
0.856000,,,0,0.060,0.010,-0.010,0
0.579000,,,0,0.060,0.010,-0.010,0
0.431000,,,0,0.060,0.010,-0.010,0
0.464000,0.054000,-0.052000,0,0.036,0.059,-0.058,0
0.294000,,,0,0.350,,,0
8.140000,,,0,-0.120,,,0
1.460000,,,0,0.270,,,0
1.240000,,,0,0.270,0.090,-0.090,0
0.533000,,,0,0.180,,,0
0.492000,,,0,0.140,0.040,-0.040,0
0.754000,,,0,0.140,0.040,-0.040,0
1.190000,,,0,0.140,0.040,-0.040,0
0.640000,,,0,0.140,0.040,-0.040,0
0.263000,,,0,0.140,0.040,-0.040,0
2.990000,,,0,0.040,0.020,-0.020,0
0.477000,,,0,-0.060,0.170,-0.100,0
0.386000,,,0,0.145,0.017,-0.017,0
0.430000,,,0,-0.440,,,0
0.406000,,,0,-0.440,,,0
0.443000,,,0,-0.440,,,0
2.040000,,,0,0.270,,,0
2.480000,,,0,0.270,,,0
0.482000,,,0,0.172,0.060,-0.060,0
0.255000,,,0,-0.180,,,0
0.404000,,,0,0.510,0.030,-0.030,0
9.570000,,,0,0.510,0.030,-0.030,0
8.670000,,,0,0.250,0.030,-0.030,0
11.200000,,,0,0.080,0.030,-0.030,0
3.590000,,,0,-0.610,0.020,-0.020,0
2.540000,,,0,-0.610,0.020,-0.020,0
3.590000,,,0,-0.610,0.020,-0.020,0
2.020000,,,0,,,,
3.590000,,,0,-0.310,0.030,-0.030,0
2.440000,,,0,-0.310,0.030,-0.030,0
1.860000,,,0,-0.310,0.030,-0.030,0
2.960000,,,0,-0.310,0.030,-0.030,0
2.330000,,,0,-0.310,0.030,-0.030,0
2.050000,,,0,0.140,0.050,-0.050,0
3.800000,,,0,0.200,,,0
1.930000,,,0,0.230,0.040,-0.040,0
18.100000,,,0,,,,
1.210000,,,0,0.200,0.040,-0.040,0
1.140000,,,0,-0.090,0.080,-0.080,0
1.660000,,,0,0.400,,,0
1.610000,,,0,0.340,0.100,-0.100,0
0.527000,,,0,-0.280,0.020,-0.020,0
1.340000,,,0,-0.090,0.040,-0.040,0
1.250000,,,0,-0.350,,,0
1.400000,,,0,0.140,0.030,-0.030,0
0.338000,,,0,0.400,0.040,-0.040,0
6.810000,,,0,0.400,0.040,-0.040,0
1.940000,,,0,0.330,,,0
0.361000,,,0,0.030,0.010,-0.010,0
1.540000,,,0,0.040,0.010,-0.010,0
1.960000,,,0,0.040,0.010,-0.010,0
1.270000,,,0,0.230,0.100,-0.100,0
0.449000,,,0,-0.170,0.010,-0.010,0
0.335000,,,0,-0.170,0.010,-0.010,0
0.259000,,,0,0.260,,,0
24.100000,,,0,0.340,0.050,-0.050,0
0.395000,,,0,0.240,,,0
0.966000,,,0,0.240,,,0
0.279000,,,0,0.230,0.020,-0.020,0
1.760000,,,0,0.010,0.040,-0.040,0
1.760000,,,0,0.010,0.040,-0.040,0
1.710000,,,0,-0.070,0.100,-0.100,0
1.360000,,,0,-0.070,0.100,-0.100,0
6.400000,,,0,-0.650,,,0
13.000000,,,0,-0.910,0.090,-0.090,0
1.080000,,,0,0.300,0.040,-0.040,0
1.150000,,,0,0.180,0.100,-0.100,0
0.733000,,,0,0.320,,,0
1.160000,,,0,0.260,0.040,-0.040,0
2.220000,,,0,0.380,0.030,-0.030,0
4.030000,,,0,-0.040,0.030,-0.030,0
1.480000,,,0,-0.070,0.010,-0.010,0
1.360000,,,0,-0.070,0.010,-0.010,0
0.822000,,,0,0.210,0.060,-0.060,0
2.900000,0.600000,-0.500000,0,-0.120,0.040,-0.040,0
1.120000,,,0,-0.120,0.040,-0.040,0
1.100000,,,0,0.150,0.030,-0.030,0
0.700000,,,0,0.150,0.030,-0.030,0
3.080000,,,0,0.370,,,0
4.810000,,,0,-0.500,0.180,-0.180,0
1.190000,,,0,0.140,,,0
0.295000,,,0,-0.200,0.050,-0.050,0
1.430000,,,0,0.000,0.300,0.000,0
4.960000,,,0,,,,
6.660000,,,0,-0.370,,,0
5.900000,,,0,0.150,0.100,-0.100,0
5.540000,,,0,-0.170,0.050,-0.050,0
0.704000,,,0,-0.260,,,0
1.860000,,,0,-0.260,,,0
16.800000,,,0,-0.110,0.050,-0.050,0
25.100000,,,0,-0.110,0.050,-0.050,0
1.710000,,,0,0.103,0.009,-0.009,0
7.800000,,,0,,,,
2.910000,,,0,0.017,0.017,-0.017,0
2.200000,,,0,0.050,0.050,-0.050,0
0.234000,,,0,0.100,,,0
0.323000,,,0,-0.160,,,0
2.200000,0.500000,-0.500000,0,0.070,0.060,-0.060,0
2.500000,0.600000,-0.600000,0,0.070,0.060,-0.060,0
1.140000,,,0,,,,
1.940000,,,0,-0.210,0.020,-0.020,0
0.299000,,,0,-0.550,,,0
0.899000,,,0,-0.168,0.007,-0.007,0
1.470000,,,0,-0.168,0.007,-0.007,0
5.000000,,,0,-0.323,0.034,-0.034,0
9.880000,,,0,0.230,0.050,-0.050,0
1.790000,,,0,0.271,0.061,-0.061,0
2.380000,,,0,0.250,0.040,-0.040,0
3.940000,,,0,0.250,0.040,-0.040,0
1.190000,,,0,-0.030,,,0
2.390000,,,0,0.290,0.100,-0.100,0
1.430000,,,0,0.350,,,0
14.100000,,,0,0.305,0.057,-0.057,0
2.360000,,,0,0.050,0.030,-0.030,0
1.760000,,,0,-0.050,0.020,-0.020,0
1.570000,,,0,-0.050,0.020,-0.020,0
1.130000,,,0,-0.050,0.020,-0.020,0
4.980000,,,0,-0.180,0.200,-0.200,0
1.450000,,,0,0.220,0.020,-0.020,0
0.345000,,,0,0.320,,,0
1.260000,,,0,-0.130,0.100,-0.100,0
2.620000,,,0,0.014,0.008,-0.008,0
18.400000,,,0,0.014,0.008,-0.008,0
4.550000,,,0,0.250,0.100,-0.100,0
3.320000,,,0,0.030,0.020,-0.020,0
4.500000,,,0,0.030,0.020,-0.020,0
2.390000,,,0,0.220,,,0
1.670000,,,0,0.232,0.016,-0.016,0
0.755000,,,0,0.232,0.030,-0.030,0
2.580000,0.950000,-0.810000,0,0.000,0.090,-0.090,0
3.880000,0.910000,-0.800000,0,0.000,0.090,-0.090,0
1.190000,,,0,0.110,0.030,-0.030,0
8.140000,,,0,0.110,0.030,-0.030,0
7.290000,,,0,-0.105,0.007,-0.007,0
0.299000,,,0,0.260,,,0
0.665000,,,0,0.250,0.030,-0.030,0
4.700000,,,0,0.280,,,0
2.060000,,,0,0.280,,,0
0.415000,,,0,0.310,,,0
3.120000,,,0,-0.110,0.100,-0.100,0
1.250000,,,0,0.320,,,0
0.399000,,,0,-0.280,0.080,-0.090,0
2.530000,,,0,-0.210,,,0
2.150000,,,0,-0.150,0.030,-0.030,0
2.500000,,,0,-0.150,0.030,-0.030,0
0.930000,,,0,0.180,,,0
5.080000,0.320000,-0.320000,0,0.350,,,0
7.470000,1.200000,-1.000000,0,0.255,0.065,-0.065,0
4.710000,,,0,0.170,0.010,-0.010,0
4.560000,,,0,-0.264,0.017,-0.017,0
23.800000,,,0,-0.680,0.030,-0.030,0
5.830000,,,0,-0.040,0.050,-0.050,0
2.050000,,,0,-0.359,0.020,-0.020,0
27.500000,,,0,-0.170,0.100,-0.100,0
22.800000,,,0,-0.170,0.100,-0.100,0
1.730000,,,0,-0.310,,,0
1.190000,,,0,0.260,0.100,-0.100,0
1.420000,,,0,0.260,0.100,-0.100,0
0.416000,,,0,0.040,0.023,-0.023,0
0.250000,,,0,0.340,0.030,-0.030,0
1.040000,,,0,0.340,0.030,-0.030,0
0.433000,,,0,0.060,0.020,-0.020,0
0.740000,,,0,-0.070,0.030,-0.030,0
3.890000,,,0,-0.260,,,0
1.470000,,,0,0.010,,,0
7.880000,,,0,-0.020,0.015,-0.015,0
1.030000,,,0,0.220,,,0
